STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,9/27/2023,0.04,0,,62,58,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,9/27/2023,0.11,0,,58,55,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,9/28/2023,0,0,,68,51,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,9/28/2023,0,0,,68,50,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,9/28/2023,0,0,,70,52,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,9/28/2023,0,0,,66,49,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,9/29/2023,0,0,,68,57,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,9/29/2023,0,0,,68,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,9/29/2023,0.01,0,,69,53,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,9/29/2023,0.03,0,,66,50,1,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,9/30/2023,0,0,,68,61,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,9/30/2023,0,0,,70,61,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,9/30/2023,0,0,,66,59,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/1/2023,0,0,,75,57,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/1/2023,0,0,,75,59,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/1/2023,0,0,,77,58,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/1/2023,0,0,,73,57,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/2/2023,0,0,,80,57,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/2/2023,0,0,,80,58,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/2/2023,0,0,,83,58,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/2/2023,0,0,,75,57,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/3/2023,0,0,,81,58,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/3/2023,0,0,,82,60,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/3/2023,0,0,,84,58,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/3/2023,0,0,,77,56,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/4/2023,0,0,,84,55,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/4/2023,0,0,,85,60,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/4/2023,0,0,,84,59,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/4/2023,0,0,,78,57,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/5/2023,0,0,,82,52,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/5/2023,0,0,,84,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/5/2023,0,0,,83,56,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/5/2023,0,0,,77,54,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/6/2023,0,0,,78,62,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/6/2023,0,0,,78,60,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/6/2023,0,0,,80,57,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/6/2023,0.03,0,,75,54,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/7/2023,0.08,0,,79,62,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/7/2023,0.1,0,,77,62,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/7/2023,0.06,0,,79,64,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/7/2023,0.08,0,,74,61,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/8/2023,0.05,0,,65,46,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/8/2023,0,0,,67,42,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/8/2023,,0,,,,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/8/2023,0.18,0,,62,44,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/9/2023,0,0,,61,38,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/9/2023,0,0,,63,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/9/2023,0,0,,67,44,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/9/2023,0,0,,58,41,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/10/2023,0,0,,63,44,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/10/2023,0,0,,63,52,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/10/2023,0,0,,64,49,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/10/2023,0,0,,60,45,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/11/2023,0,0,,68,42,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/11/2023,0,0,,69,43,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/11/2023,0,0,,69,45,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/11/2023,0,0,,64,44,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/12/2023,0,0,,70,44,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/12/2023,0,0,,71,45,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/12/2023,0,0,,65,43,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/13/2023,0,0,,75,50,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/13/2023,,0,,74,50,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/13/2023,0,0,,74,49,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/13/2023,0,0,,69,46,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/14/2023,0.05,0,,70,50,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/14/2023,0.03,,,70,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/14/2023,,0,,68,53,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/14/2023,0.05,0,,65,48,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/15/2023,0.47,0,,59,48,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/15/2023,2.45,0,,60,47,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/15/2023,,0,,71,49,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/15/2023,0.46,0,,58,46,1,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/16/2023,0,0,,60,41,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/16/2023,0,0,,59,42,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/16/2023,0,0,,61,42,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/16/2023,0.01,0,,57,42,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/17/2023,0,0,,60,49,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/17/2023,0,0,,61,42,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/17/2023,0,0,,62,48,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/17/2023,0.02,0,,58,42,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/18/2023,0,0,,62,41,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/18/2023,0,0,,62,43,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/18/2023,0,0,,64,45,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/18/2023,0,0,,58,43,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/19/2023,0,0,,63,42,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/19/2023,0,0,,64,44,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/19/2023,0,0,,59,43,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/20/2023,0,0,,70,49,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/20/2023,,0,,71,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/20/2023,0,0,,71,44,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/20/2023,0,0,,67,43,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/21/2023,0.06,0,,68,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/21/2023,0.05,0,,68,54,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/21/2023,0.04,0,,60,51,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/22/2023,0,0,,65,43,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/22/2023,,0,,66,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/22/2023,0.01,0,,66,46,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/22/2023,0,0,,63,45,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/23/2023,0,0,,62,41,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/23/2023,0.6,0,,62,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/23/2023,0,0,,63,45,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/23/2023,0,0,,59,43,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/24/2023,0,0,,64,36,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/24/2023,0,0,,62,38,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/24/2023,0,0,,65,39,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/24/2023,0,0,,59,37,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/25/2023,0,0,,70,39,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/25/2023,0,0,,70,39,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/25/2023,0,0,,70,39,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/25/2023,0,0,,66,38,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/26/2023,0,0,,76,44,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/26/2023,0,0,,77,44,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/26/2023,0,0,,77,44,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/26/2023,0,0,,73,43,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/27/2023,0,0,,81,51,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/27/2023,0,0,,81,48,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/27/2023,0,0,,80,51,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/27/2023,0,0,,76,48,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/28/2023,0,0,,81,53,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/28/2023,0,0,,80,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/28/2023,0,0,,80,57,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/28/2023,0,0,,77,57,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/29/2023,0,0,,84,58,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/29/2023,0,0,,82,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/29/2023,0.08,0,,85,63,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/29/2023,0,0,,80,56,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/30/2023,0.08,0,,74,54,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/30/2023,0.06,0,,75,56,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/30/2023,0.05,0,,73,55,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,10/31/2023,0.11,0,,78,44,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/31/2023,0.06,0,,82,45,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/31/2023,,,,,,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,10/31/2023,0.08,0,,79,43,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/1/2023,0,0,,53,34,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/1/2023,0,0,,52,36,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/1/2023,0,0,,55,35,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/1/2023,0,0,,50,33,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/2/2023,0,0,,48,29,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/2/2023,0,0,,52,29,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/2/2023,0,0,,49,31,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/2/2023,0,0,,45,29,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/3/2023,0,0,,51,28,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/3/2023,0,0,,52,30,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/3/2023,0,0,,52,31,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/3/2023,0,0,,49,28,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/4/2023,0,0,,60,31,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/4/2023,0,0,,60,32,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/4/2023,0,0,,60,34,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/4/2023,0,0,,56,31,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/5/2023,0,0,,70,36,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/5/2023,0,0,,70,35,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/5/2023,0,0,,70,38,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/5/2023,0,0,,66,35,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/6/2023,0,0,,70,38,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/6/2023,0,0,,70,34,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/6/2023,0,0,,71,42,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/6/2023,0,0,,67,39,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/7/2023,0,0,,63,44,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/7/2023,0,0,,64,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/7/2023,0,0,,65,43,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/7/2023,0,0,,62,39,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/8/2023,0,0,,74,40,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/8/2023,0,0,,74,45,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/8/2023,0,0,,72,45,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/8/2023,0,0,,74,47,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/9/2023,0,0,,64,41,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/9/2023,0,0,,64,48,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/9/2023,0,0,,64,45,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/9/2023,0,0,,61,46,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/10/2023,0.01,0,,77,46,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/10/2023,0.08,0,,76,50,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/10/2023,0.1,0,,75,50,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/10/2023,0.09,0,,76,47,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/11/2023,0.25,0,,51,32,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/11/2023,0.35,0,,51,36,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/11/2023,0.25,0,,50,36,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/11/2023,0.31,0,,49,33,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/12/2023,0,0,,59,35,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/12/2023,0,0,,57,35,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/12/2023,0,0,,59,29,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/12/2023,0,0,,54,33,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/13/2023,0,0,,51,27,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/13/2023,0,0,,58,30,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/13/2023,0,0,,59,31,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/13/2023,0,0,,48,27,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/14/2023,0,0,,54,31,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/14/2023,0,0,,55,31,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/14/2023,0,0,,55,33,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/14/2023,0,0,,54,27,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/15/2023,0,0,,58,32,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/15/2023,0,0,,60,35,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/15/2023,0,0,,55,32,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/16/2023,0,0,,58,34,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/16/2023,,0,,59,35,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/16/2023,0,0,,59,35,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/16/2023,0,0,,57,32,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/17/2023,0,0,,70,36,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/17/2023,0,0,,70,36,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/17/2023,0,0,,69,39,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/17/2023,0,0,,67,35,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/18/2023,0.03,0,,69,43,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/18/2023,0.07,0,,69,49,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/18/2023,0.05,0,,69,33,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/18/2023,0.06,0,,68,44,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/19/2023,0,0,,57,30,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/19/2023,0,0,,56,32,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/19/2023,0,0,,57,18,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/19/2023,0,0,,55,32,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/20/2023,0,0,,58,31,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/20/2023,0,0,,59,32,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/20/2023,0,0,,59,25,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/20/2023,0,0,,56,32,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/21/2023,0,0,,50,32,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/21/2023,0.02,0,,49,34,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/21/2023,0,0,,48,38,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/21/2023,0.01,0,,47,31,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/22/2023,2.45,0,,56,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/22/2023,2.2,0,,53,43,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/22/2023,2.03,0,,55,39,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/23/2023,0,0,,58,43,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/23/2023,,0,,57,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/23/2023,0,0,,58,38,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,11/23/2023,0,0,,56,42,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,11/24/2023,0,0,,56,33,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/24/2023,0.03,0,,57,36,,,,,,,,
